tribunal,numero_formatado,numero_raw,classe,assuntos,url_consulta
TJAP,6000911-17.2026.8.03.0008,60009111720268030008,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6000911-17.2026.8.03.0008
TJAP,6024072-77.2026.8.03.0001,60240727720268030001,Monitória,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6024072-77.2026.8.03.0001
TJAP,6003799-74.2026.8.03.0002,60037997420268030002,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6003799-74.2026.8.03.0002
TJAP,6003742-56.2026.8.03.0002,60037425620268030002,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6003742-56.2026.8.03.0002
TJAP,6023203-17.2026.8.03.0001,60232031720268030001,Produção Antecipada da Prova,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6023203-17.2026.8.03.0001
TJAP,6023094-03.2026.8.03.0001,60230940320268030001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6023094-03.2026.8.03.0001
TJAP,6000459-26.2025.8.03.0013,60004592620258030013,Apelação Cível,"Interpretação / Revisão de Contrato, Contratos Bancários",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6000459-26.2025.8.03.0013
TJAP,6036422-34.2025.8.03.0001,60364223420258030001,Recurso Inominado Cível,"Contratos Bancários, Competência dos Juizados Especiais",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6036422-34.2025.8.03.0001
TJAP,6000433-91.2026.8.03.0013,60004339120268030013,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6000433-91.2026.8.03.0013
TJAP,6001467-43.2026.8.03.0000,60014674320268030000,Agravo de Instrumento,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6001467-43.2026.8.03.0000
TJAP,6022843-82.2026.8.03.0001,60228438220268030001,Monitória,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6022843-82.2026.8.03.0001
TJAP,6001150-18.2026.8.03.0009,60011501820268030009,Monitória,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6001150-18.2026.8.03.0009
TJAP,6022521-62.2026.8.03.0001,60225216220268030001,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6022521-62.2026.8.03.0001
TJAP,6022503-41.2026.8.03.0001,60225034120268030001,Procedimento Comum Cível,"Contratos Bancários, Alienação Fiduciária",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6022503-41.2026.8.03.0001
TJAP,6022496-49.2026.8.03.0001,60224964920268030001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6022496-49.2026.8.03.0001
TJAP,6022336-24.2026.8.03.0001,60223362420268030001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6022336-24.2026.8.03.0001
TJAP,6022329-32.2026.8.03.0001,60223293220268030001,Procedimento do Juizado Especial Cível,"Empréstimo consignado, Indenização por Dano Moral, Repetição do Indébito, Contratos Bancários, Tarifas, Liminar , Bancários",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6022329-32.2026.8.03.0001
TJAP,6006133-21.2025.8.03.0001,60061332120258030001,Recurso Inominado Cível,"Contratos Bancários, Seguro, Práticas Abusivas, Competência dos Juizados Especiais, Vendas casadas",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6006133-21.2025.8.03.0001
TJAP,6092665-95.2025.8.03.0001,60926659520258030001,Apelação Cível,"Contratos Bancários, Superendividamento",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6092665-95.2025.8.03.0001
TJAP,6022193-35.2026.8.03.0001,60221933520268030001,Procedimento Comum Cível,"Revisão de Juros Remuneratórios, Capitalização/Anatocismo, Contratos Bancários",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6022193-35.2026.8.03.0001
TJAP,6000670-58.2026.8.03.0003,60006705820268030003,Monitória,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6000670-58.2026.8.03.0003
TJAP,6022094-65.2026.8.03.0001,60220946520268030001,Monitória,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6022094-65.2026.8.03.0001
TJAP,6021953-46.2026.8.03.0001,60219534620268030001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6021953-46.2026.8.03.0001
TJAP,6034871-19.2025.8.03.0001,60348711920258030001,Apelação Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6034871-19.2025.8.03.0001
TJAP,6058343-49.2025.8.03.0001,60583434920258030001,Apelação Cível,"Remessa Necessária , Contratos Bancários",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6058343-49.2025.8.03.0001
TJAP,6001091-30.2026.8.03.0009,60010913020268030009,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6001091-30.2026.8.03.0009
TJAP,6021549-92.2026.8.03.0001,60215499220268030001,Petição Cível,"Contratos Bancários, Cédula de Crédito Bancário",https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6021549-92.2026.8.03.0001
TJAP,6021425-12.2026.8.03.0001,60214251220268030001,Procedimento Comum Cível,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6021425-12.2026.8.03.0001
TJAP,6021424-27.2026.8.03.0001,60214242720268030001,Execução de Título Extrajudicial,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6021424-27.2026.8.03.0001
TJAP,6021390-52.2026.8.03.0001,60213905220268030001,Monitória,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6021390-52.2026.8.03.0001
TJAP,6001356-59.2026.8.03.0000,60013565920268030000,Agravo de Instrumento,Contratos Bancários,https://pje.tjap.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=6001356-59.2026.8.03.0000
TJBA,8002183-05.2026.8.05.0154,80021830520268050154,Embargos à Execução,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8002183-05.2026.8.05.0154
TJBA,8010199-58.2022.8.05.0001,80101995820228050001,Apelação Cível,"Contratos Bancários, Alienação Fiduciária",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8010199-58.2022.8.05.0001
TJBA,8205105-43.2025.8.05.0001,82051054320258050001,Apelação Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8205105-43.2025.8.05.0001
TJBA,0014032-13.1991.8.05.0001,00140321319918050001,Execução de Título Extrajudicial,"Cédula de Crédito Industrial, Pagamento, Contratos Bancários",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=0014032-13.1991.8.05.0001
TJBA,8147551-58.2022.8.05.0001,81475515820228050001,Monitória,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8147551-58.2022.8.05.0001
TJBA,0000021-45.2005.8.05.0079,00000214520058050079,Apelação Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=0000021-45.2005.8.05.0079
TJBA,0004683-08.2012.8.05.0079,00046830820128050079,Apelação Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=0004683-08.2012.8.05.0079
TJBA,0090069-22.2007.8.05.0001,00900692220078050001,Apelação Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=0090069-22.2007.8.05.0001
TJBA,8000223-91.2026.8.05.0096,80002239120268050096,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000223-91.2026.8.05.0096
TJBA,8000224-76.2026.8.05.0096,80002247620268050096,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000224-76.2026.8.05.0096
TJBA,8000258-12.2026.8.05.0012,80002581220268050012,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000258-12.2026.8.05.0012
TJBA,8000288-42.2026.8.05.0240,80002884220268050240,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000288-42.2026.8.05.0240
TJBA,8000288-71.2026.8.05.0198,80002887120268050198,Procedimento Comum Cível,"Cartão de Crédito, Contratos Bancários, Empréstimo consignado",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000288-71.2026.8.05.0198
TJBA,8000302-20.2026.8.05.0048,80003022020268050048,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000302-20.2026.8.05.0048
TJBA,8000339-60.2026.8.05.0270,80003396020268050270,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000339-60.2026.8.05.0270
TJBA,8000358-02.2026.8.05.0259,80003580220268050259,Petição Cível,"Contratos Bancários, Direito de Imagem, Direito de Imagem, Revisão de Juros Remuneratórios, Capitalização/Anatocismo",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000358-02.2026.8.05.0259
TJBA,8000358-87.2026.8.05.0263,80003588720268050263,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000358-87.2026.8.05.0263
TJBA,8000376-14.2026.8.05.0165,80003761420268050165,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000376-14.2026.8.05.0165
TJBA,8000378-87.2026.8.05.0066,80003788720268050066,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000378-87.2026.8.05.0066
TJBA,8000391-33.2026.8.05.0019,80003913320268050019,Procedimento do Juizado Especial Cível,"Defeito, nulidade ou anulação, Perdas e Danos, Rescisão do contrato e devolução do dinheiro, Cartão de Crédito, Indenização por Dano Material, Contratos Bancários",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000391-33.2026.8.05.0019
TJBA,8000396-19.2026.8.05.0225,80003961920268050225,Procedimento Comum Cível,"Contratos Bancários, Crédito Direto ao Consumidor - CDC, Crédito Rotativo",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000396-19.2026.8.05.0225
TJBA,8000397-04.2026.8.05.0225,80003970420268050225,Procedimento Comum Cível,"Contratos Bancários, Empréstimo consignado, Crédito Direto ao Consumidor - CDC, Crédito Rotativo",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000397-04.2026.8.05.0225
TJBA,8000397-76.2026.8.05.0007,80003977620268050007,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000397-76.2026.8.05.0007
TJBA,8000443-07.2026.8.05.0091,80004430720268050091,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000443-07.2026.8.05.0091
TJBA,8000456-66.2026.8.05.0265,80004566620268050265,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000456-66.2026.8.05.0265
TJBA,8000457-62.2026.8.05.0132,80004576220268050132,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000457-62.2026.8.05.0132
TJBA,8000470-67.2024.8.05.0185,80004706720248050185,Recurso Inominado Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000470-67.2024.8.05.0185
TJBA,8000517-07.2026.8.05.0206,80005170720268050206,Procedimento Comum Cível,"Contratos Bancários, Empréstimo consignado",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000517-07.2026.8.05.0206
TJBA,8000518-13.2026.8.05.0102,80005181320268050102,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000518-13.2026.8.05.0102
TJBA,8000559-10.2026.8.05.0189,80005591020268050189,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000559-10.2026.8.05.0189
TJBA,8000581-86.2026.8.05.0183,80005818620268050183,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000581-86.2026.8.05.0183
TJBA,8000582-71.2026.8.05.0183,80005827120268050183,Procedimento do Juizado Especial Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000582-71.2026.8.05.0183
TJBA,8000584-11.2025.8.05.0269,80005841120258050269,Apelação Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000584-11.2025.8.05.0269
TJBA,8000593-29.2026.8.05.0239,80005932920268050239,Procedimento do Juizado Especial Cível,"Abatimento proporcional do preço , Indenização por Dano Material, Contratos Bancários",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000593-29.2026.8.05.0239
TJBA,8000601-63.2026.8.05.0220,80006016320268050220,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000601-63.2026.8.05.0220
TJBA,8000664-48.2026.8.05.0104,80006644820268050104,Procedimento do Juizado Especial Cível,"Contratos Bancários, Capitalização e Previdência Privada",https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000664-48.2026.8.05.0104
TJBA,8000695-76.2024.8.05.0221,80006957620248050221,Recurso Inominado Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000695-76.2024.8.05.0221
TJBA,8000704-97.2026.8.05.0211,80007049720268050211,Execução de Título Extrajudicial,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000704-97.2026.8.05.0211
TJBA,8000771-86.2026.8.05.0106,80007718620268050106,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000771-86.2026.8.05.0106
TJBA,8000772-71.2026.8.05.0106,80007727120268050106,Procedimento Comum Cível,Contratos Bancários,https://esaj.tjba.jus.br/cpopg/search.do?cbPesquisa=NUMPROC&dadosConsulta.valorConsulta=8000772-71.2026.8.05.0106
TJCE,0007520-60.2015.8.06.0028,00075206020158060028,Apelação Cível,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0007520-60.2015.8.06.0028
TJCE,0259219-75.2024.8.06.0001,02592197520248060001,Apelação Cível,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0259219-75.2024.8.06.0001
TJCE,0264032-48.2024.8.06.0001,02640324820248060001,Apelação Cível,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0264032-48.2024.8.06.0001
TJCE,0266196-83.2024.8.06.0001,02661968320248060001,Apelação Cível,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=0266196-83.2024.8.06.0001
TJCE,3000123-60.2026.8.06.0076,30001236020268060076,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000123-60.2026.8.06.0076
TJCE,3000239-73.2026.8.06.0106,30002397320268060106,Procedimento Comum Cível,"Cédula de Crédito Bancário, Contratos Bancários",https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000239-73.2026.8.06.0106
TJCE,3000240-58.2026.8.06.0106,30002405820268060106,Procedimento Comum Cível,"Cédula de Crédito Bancário, Contratos Bancários",https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000240-58.2026.8.06.0106
TJCE,3000249-20.2026.8.06.0203,30002492020268060203,Ação de Exigir Contas,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000249-20.2026.8.06.0203
TJCE,3000279-19.2026.8.06.6035,30002791920268066035,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000279-19.2026.8.06.6035
TJCE,3000281-10.2026.8.06.0111,30002811020268060111,Inválido,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000281-10.2026.8.06.0111
TJCE,3000341-39.2026.8.06.6171,30003413920268066171,Procedimento do Juizado Especial Cível,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000341-39.2026.8.06.6171
TJCE,3000412-84.2026.8.06.0175,30004128420268060175,Procedimento Comum Cível,"Análise de Crédito, Contratos Bancários",https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000412-84.2026.8.06.0175
TJCE,3000497-87.2026.8.06.6151,30004978720268066151,Procedimento do Juizado Especial Cível,"Indenização por Dano Material, Indenização por Dano Moral, Contratos Bancários",https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000497-87.2026.8.06.6151
TJCE,3000553-35.2026.8.06.0133,30005533520268060133,Procedimento Comum Cível,Contratos Bancários,https://pje.tjce.jus.br/pje/ConsultaPublica/listView.seam?numeroProcesso=3000553-35.2026.8.06.0133
